TransactionAmt,card1,isFraud,fraud_prob,network_risk_score,near_miss,risk_level
105.0,11919,0,0.10530938084325994,0.10530938084325994,0,Low
54.5,16313,0,0.06535957782332708,0.06535957782332708,0,Low
39.0,10023,0,0.1121220065389277,0.1121220065389277,0,Low
40.0,14080,0,0.1262419345245796,0.1262419345245796,0,Low
57.95,13120,0,0.047084635848204597,0.047084635848204597,0,Low
47.95,6068,0,0.07471451193989204,0.07471451193989204,0,Low
57.95,16582,0,0.05798908744257668,0.05798908744257668,0,Low
36.95,16075,0,0.1326348823179633,0.1326348823179633,0,Low
157.95,7826,0,0.1832263733879189,0.1832263733879189,0,Low
107.95,18132,0,0.06017313469085059,0.06017313469085059,0,Low
59.0,6053,0,0.09468315900692098,0.09468315900692098,0,Low
209.95,5524,0,0.19431529761756458,0.19431529761756458,0,Low
40.0,12839,0,0.11793532187495058,0.11793532187495058,0,Low
77.0,17872,0,0.13514757528580904,0.13514757528580904,0,Low
34.0,8406,0,0.08726948651980498,0.08726948651980498,0,Low
85.0,16313,0,0.07442752164873603,0.07442752164873603,0,Low
77.0,1682,0,0.16820186491889186,0.16820186491889186,0,Low
50.0,9350,0,0.1101656324294639,0.1101656324294639,0,Low
1331.0,6459,0,0.16511223221939667,0.16511223221939667,0,Low
29.0,11107,0,0.12606915323520435,0.12606915323520435,0,Low
483.95,2884,0,0.2655513033209866,0.2655513033209866,0,Low
209.95,17188,0,0.17615868370639579,0.17615868370639579,0,Low
49.0,10960,0,0.09146954512022652,0.09146954512022652,0,Low
34.0,6394,0,0.08324436836054451,0.08324436836054451,0,Low
59.0,8900,0,0.1421244440942627,0.1421244440942627,0,Low
27.99,1444,0,0.09938339235555223,0.09938339235555223,0,Low
117.0,6019,0,0.21487733564812717,0.21487733564812717,0,Low
57.95,17489,0,0.09235297973005033,0.09235297973005033,0,Low
50.0,5938,0,0.10359992622037836,0.10359992622037836,0,Low
108.95,7602,0,0.129549066014767,0.07772943960886021,0,Low
25.95,12839,0,0.09357385790870655,0.09357385790870655,0,Low
29.0,11531,0,0.06796005572485976,0.06796005572485976,0,Low
25.0,2616,0,0.2896378756950625,0.2896378756950625,0,Low
77.0,7919,0,0.0836324957771739,0.0836324957771739,0,Low
1214.95,14502,0,0.17831235626000602,0.17831235626000602,0,Low
58.43,17265,0,0.06315752906664579,0.06315752906664579,0,Low
44.5,14170,0,0.10613540981466803,0.10613540981466803,0,Low
107.95,11986,0,0.11253551304058532,0.11253551304058532,0,Low
35.0,12582,0,0.15167782339387584,0.15167782339387584,0,Low
100.0,9580,0,0.19949141170177498,0.19949141170177498,0,Low
49.0,7638,0,0.0859545206758609,0.0859545206758609,0,Low
59.0,17493,0,0.05900548241021496,0.03540328944612897,0,Low
250.0,16659,0,0.21115009162296322,0.21115009162296322,0,Low
49.0,9500,1,0.2017362502946739,0.2017362502946739,0,Low
57.95,10023,0,0.08335202358661967,0.08335202358661967,0,Low
72.95,9400,0,0.1179259422478025,0.1179259422478025,0,Low
171.0,2884,0,0.22635233655302958,0.22635233655302958,0,Low
68.95,7835,0,0.16820832815509718,0.16820832815509718,0,Low
30.95,6899,0,0.06314134136059293,0.06314134136059293,0,Low
150.0,11106,0,0.23409565740100802,0.23409565740100802,0,Low
77.95,17188,0,0.11382072752397031,0.11382072752397031,0,Low
32.44,1310,0,0.07009425640394801,0.07009425640394801,0,Low
59.0,3121,1,0.13700509914477732,0.13700509914477732,0,Low
59.0,4071,0,0.11213054314085413,0.06727832588451248,0,Low
25.0,16659,0,0.065875771556343,0.065875771556343,0,Low
161.0,1393,0,0.21119480043337382,0.21119480043337382,0,Low
30.95,10057,0,0.08573093779564044,0.08573093779564044,0,Low
171.0,18195,0,0.13598324704189316,0.13598324704189316,0,Low
196.0,4663,0,0.1797118323162405,0.1797118323162405,0,Low
92.0,17635,0,0.1317049028460131,0.1317049028460131,0,Low
57.95,7919,0,0.05781907711583429,0.05781907711583429,0,Low
382.5,11863,0,0.2105570401964578,0.2105570401964578,0,Low
49.0,10960,0,0.07786295130594943,0.07786295130594943,0,Low
445.0,14540,0,0.25855701886613536,0.25855701886613536,0,Low
326.95,12501,0,0.2556994031686445,0.2556994031686445,0,Low
44.0,13534,0,0.07991371816272243,0.07991371816272243,0,Low
77.0,8965,0,0.15649741654205063,0.15649741654205063,0,Low
57.95,3056,0,0.0512717339075087,0.0512717339075087,0,Low
31.5,11207,0,0.10571257110562865,0.10571257110562865,0,Low
57.95,10407,0,0.10599102944962686,0.06359461766977612,0,Low
100.0,17632,0,0.11961640887283805,0.11961640887283805,0,Low
150.0,16659,0,0.3097491364453077,0.3097491364453077,0,Low
22.97,3508,0,0.10070660815918098,0.10070660815918098,0,Low
200.0,14902,0,0.2336263544860298,0.2336263544860298,0,Low
7.0,9332,0,0.22109022463018616,0.1326541347781117,0,Low
25.0,1675,0,0.12378314091922216,0.12378314091922216,0,Low
117.0,8880,0,0.11204653570435001,0.11204653570435001,0,Low
34.0,16255,0,0.07014013570567422,0.07014013570567422,0,Low
59.0,2969,0,0.12056469733983377,0.12056469733983377,0,Low
25.0,3682,0,0.07199290813268744,0.07199290813268744,0,Low
149.95,3762,0,0.2880809576196172,0.2880809576196172,0,Low
335.0,7463,0,0.22027413661811499,0.232164481970869,0,Low
159.95,9705,0,0.18103272410654206,0.18103272410654206,0,Low
59.0,14182,0,0.10408528406469417,0.10408528406469417,0,Low
146.0,2803,0,0.19129085484189484,0.19129085484189484,0,Low
31.95,16070,0,0.07635628307639081,0.07635628307639081,0,Low
125.0,12116,0,0.1415647573715573,0.1415647573715573,0,Low
77.95,10616,0,0.218773567069049,0.218773567069049,0,Low
5.0,4485,0,0.0901363503700611,0.0901363503700611,0,Low
694.0,14265,0,0.2181980121902633,0.2181980121902633,0,Low
146.0,14502,0,0.1961597932771442,0.1961597932771442,0,Low
58.95,16255,0,0.05993821330174307,0.05993821330174307,0,Low
117.0,2772,0,0.143056084075701,0.143056084075701,0,Low
57.95,2177,0,0.03590568421765022,0.03590568421765022,0,Low
117.0,3343,0,0.11846018243853221,0.11846018243853221,0,Low
117.0,11218,0,0.28632714672329057,0.28632714672329057,0,Low
226.0,17400,0,0.1642109822962167,0.1642109822962167,0,Low
160.5,6816,0,0.16790582880774385,0.16790582880774385,0,Low
59.0,5017,0,0.13764914770118833,0.13764914770118833,0,Low
29.0,13663,0,0.0576824886066541,0.0576824886066541,0,Low
47.95,17131,0,0.07664236113466169,0.07664236113466169,0,Low
335.0,6489,0,0.21791050244220483,0.21791050244220483,0,Low
49.0,17300,0,0.06416734380610344,0.06416734380610344,0,Low
57.95,18350,0,0.04989200457663826,0.04989200457663826,0,Low
25.95,14179,0,0.07710268775702907,0.07710268775702907,0,Low
59.0,8528,0,0.09039085350107547,0.09039085350107547,0,Low
34.5,7919,0,0.04849019461742539,0.04849019461742539,0,Low
29.0,12615,0,0.13185800012547627,0.13185800012547627,0,Low
100.0,6019,0,0.17136926915171258,0.17136926915171258,0,Low
49.0,13614,0,0.0803721989059337,0.048223319343560216,0,Low
97.95,12526,0,0.14815794914481667,0.14815794914481667,0,Low
29.0,2383,0,0.05664477559197363,0.05664477559197363,0,Low
17.95,9500,0,0.11597453736235601,0.11597453736235601,0,Low
2107.92,2157,0,0.13595044932979503,0.13595044932979503,0,Low
47.95,1393,0,0.10737596024118125,0.10737596024118125,0,Low
47.95,7919,0,0.04635519307885178,0.04635519307885178,0,Low
720.13,15066,0,0.15283662639344323,0.15283662639344323,0,Low
50.0,7971,0,0.09745839849059422,0.09745839849059422,0,Low
226.0,1906,0,0.24611057757041233,0.24611057757041233,0,Low
39.0,7429,0,0.13259339898527156,0.07955603939116293,0,Low
24.5,6490,0,0.08057693115327501,0.08057693115327501,0,Low
43.46,8755,0,0.35211806739893214,0.35211806739893214,0,Low
59.0,10462,0,0.14420889095138326,0.14420889095138326,0,Low
34.0,3978,0,0.10179892983983806,0.10179892983983806,0,Low
226.0,5629,0,0.23391453637615825,0.23391453637615825,0,Low
47.95,2020,0,0.08699537316199381,0.08699537316199381,0,Low
39.0,7919,0,0.05189379418935408,0.05189379418935408,0,Low
50.0,2884,0,0.11485011878104263,0.11485011878104263,0,Low
22.97,18199,0,0.062162091700462566,0.062162091700462566,0,Low
214.0,16706,0,0.18801789490107182,0.18801789490107182,0,Low
67.95,15484,0,0.10558307732950042,0.10558307732950042,0,Low
35.95,2772,0,0.0902347298336759,0.0902347298336759,0,Low
150.0,8958,0,0.24933769673889195,0.24933769673889195,0,Low
226.0,10112,0,0.22204700650257655,0.22204700650257655,0,Low
343.27,12929,0,0.22336003357839174,0.22336003357839174,0,Low
1364.95,17400,0,0.17502276835207134,0.17502276835207134,0,Low
167.0,12544,0,0.21188233792600633,0.21188233792600633,0,Low
29.0,11162,0,0.1176815992761719,0.1176815992761719,0,Low
568.69,8986,0,0.26693733162806643,0.26693733162806643,0,Low
57.95,16048,0,0.07504774737678555,0.07504774737678555,0,Low
75.45,11207,0,0.16247519407414426,0.16247519407414426,0,Low
130.95,9500,0,0.16952627114398447,0.16952627114398447,0,Low
171.0,15066,0,0.23299506899775296,0.23299506899775296,0,Low
100.0,11919,0,0.11823979595420543,0.11823979595420543,0,Low
135.5,15497,0,0.14479235516401967,0.14479235516401967,0,Low
30.95,12570,0,0.11899313748691039,0.11899313748691039,0,Low
25.95,13249,0,0.0782479066448581,0.0782479066448581,0,Low
139.95,7919,0,0.09642582720314906,0.09642582720314906,0,Low
380.0,7919,0,0.14248300557032073,0.14248300557032073,0,Low
67.95,1444,0,0.1060481271457752,0.1060481271457752,0,Low
26.5,2884,0,0.0848401944562768,0.0848401944562768,0,Low
508.43,4067,0,0.2645653648500482,0.2645653648500482,0,Low
117.0,12695,0,0.1381498434770975,0.1381498434770975,0,Low
24.0,10616,1,0.20644082661614455,0.20644082661614455,0,Low
75.0,15773,1,0.22691888235475605,0.22691888235475605,0,Low
32.95,5033,0,0.12357795069073708,0.12357795069073708,0,Low
24.5,18132,0,0.06003264642610664,0.06003264642610664,0,Low
57.95,17760,0,0.07475580055985993,0.07475580055985993,0,Low
100.0,11319,0,0.13167247685606362,0.13167247685606362,0,Low
12.5,1870,0,0.16231507480297228,0.16231507480297228,0,Low
117.0,9992,0,0.08491177653418605,0.08491177653418605,0,Low
59.0,16132,0,0.06581265983469317,0.06581265983469317,0,Low
319.95,18268,0,0.27080056413107345,0.27080056413107345,0,Low
50.0,12686,0,0.10457371485646277,0.10457371485646277,0,Low
20.0,11839,0,0.10162509778067852,0.10162509778067852,0,Low
112.99,11919,0,0.10567363558798083,0.10567363558798083,0,Low
29.0,11899,0,0.09437577731104664,0.09437577731104664,0,Low
100.0,8695,0,0.14335346829155796,0.14335346829155796,0,Low
139.95,12695,0,0.16231197385181118,0.16231197385181118,0,Low
103.97,5033,0,0.1226905050671506,0.1226905050671506,0,Low
54.5,14065,0,0.09744220076049526,0.09744220076049526,0,Low
100.0,1704,0,0.15148557468847124,0.15148557468847124,0,Low
255.0,9500,0,0.2518347422912668,0.2518347422912668,0,Low
29.0,14653,0,0.045326256662971014,0.045326256662971014,0,Low
157.95,7919,0,0.10881347823444648,0.10881347823444648,0,Low
1084.95,5567,0,0.25485938217276144,0.25485938217276144,0,Low
350.0,1769,0,0.20444731851805334,0.122668391110832,0,Low
100.0,15066,0,0.1581965849758038,0.1581965849758038,0,Low
34.0,15538,0,0.071199604650666,0.071199604650666,0,Low
77.0,10925,0,0.15193916068741992,0.15193916068741992,0,Low
117.0,10655,0,0.15818325802566843,0.15818325802566843,0,Low
44.0,2755,0,0.11528417803662219,0.11528417803662219,0,Low
50.0,14098,0,0.17382980383436236,0.17382980383436236,0,Low
15.95,7585,0,0.1755210604842735,0.1755210604842735,0,Low
15.95,7919,0,0.053421679146977465,0.053421679146977465,0,Low
250.0,5772,0,0.25962895413649123,0.25962895413649123,0,Low
745.0,7919,0,0.19943344947939493,0.19943344947939493,0,Low
300.0,14814,0,0.219842172785507,0.5319053036713042,1,Medium
24.95,17188,0,0.09382960278458206,0.09382960278458206,0,Low
107.95,12686,0,0.08895315311206459,0.08895315311206459,0,Low
149.0,14574,0,0.18595006356356714,0.18595006356356714,0,Low
200.0,2591,1,0.27157379815866256,0.5629442788951975,1,Medium
59.0,15715,0,0.09974647921016355,0.09974647921016355,0,Low
82.0,6481,0,0.12581772492038368,0.12581772492038368,0,Low
226.0,16691,0,0.16410002579657268,0.16410002579657268,0,Low
34.95,12544,0,0.14333774783225317,0.14333774783225317,0,Low
113.01,12501,0,0.1258242250300943,0.1258242250300943,0,Low
199.95,9480,0,0.22370620461378987,0.22370620461378987,0,Low
171.0,5033,0,0.2798403484317655,0.2798403484317655,0,Low
213.0,17598,0,0.10547226747193239,0.10547226747193239,0,Low
49.0,15562,0,0.0890453299073831,0.0890453299073831,0,Low
29.5,7919,0,0.05349644854831656,0.05349644854831656,0,Low
226.0,10157,0,0.2116051547550919,0.12696309285305513,0,Low
300.0,14290,0,0.3106744261119489,0.3106744261119489,0,Low
200.0,17933,0,0.2590841375174798,0.2590841375174798,0,Low
117.0,18334,0,0.07430584797850188,0.07430584797850188,0,Low
39.0,2392,0,0.06481938877481812,0.06481938877481812,0,Low
57.95,6530,0,0.06707383767781966,0.06707383767781966,0,Low
57.95,10112,0,0.053053934870619504,0.053053934870619504,0,Low
199.95,10486,0,0.3079625889757068,0.3079625889757068,0,Low
35.95,7664,0,0.11658288309312675,0.11658288309312675,0,Low
54.21,17175,0,0.04853463933353162,0.04853463933353162,0,Low
48.95,7900,0,0.08283578909105264,0.08283578909105264,0,Low
39.0,4045,0,0.08514851054168919,0.08514851054168919,0,Low
365.0,18335,0,0.2840636608395747,0.2840636608395747,0,Low
107.95,6721,0,0.14446036970370402,0.14446036970370402,0,Low
36.95,7664,0,0.11658288309312675,0.11658288309312675,0,Low
85.0,12741,0,0.08392772904922913,0.08392772904922913,0,Low
39.0,17943,0,0.07258504034635328,0.04355102420781197,0,Low
33.0,9500,0,0.1855924538741948,0.1855924538741948,0,Low
29.0,10057,1,0.22506327222596892,0.22506327222596892,0,Low
42.95,10486,0,0.13796910870902337,0.13796910870902337,0,Low
107.95,11204,0,0.11820353532356555,0.11820353532356555,0,Low
100.0,13844,0,0.15610595662803617,0.15610595662803617,0,Low
58.95,13208,0,0.0832580177057914,0.049954810623474837,0,Low
209.95,1675,0,0.28427540557971204,0.28427540557971204,0,Low
440.99,3605,0,0.2619986287119938,0.2619986287119938,0,Low
20.0,12211,0,0.14488718688396418,0.14488718688396418,0,Low
107.95,11863,0,0.0760999669858421,0.0760999669858421,0,Low
47.95,9364,0,0.0643338633056735,0.0643338633056735,0,Low
106.0,15775,0,0.01418082020733279,0.01418082020733279,0,Low
97.0,8695,0,0.14935141703203736,0.14935141703203736,0,Low
87.0,7638,0,0.09448019119572347,0.09448019119572347,0,Low
54.0,1310,0,0.08695719355592858,0.08695719355592858,0,Low
53.97,14182,0,0.06492497877199002,0.06492497877199002,0,Low
35.95,7835,0,0.14609675919630946,0.14609675919630946,0,Low
144.97,8868,0,0.14295289618883117,0.14295289618883117,0,Low
107.95,8528,0,0.10705876988683759,0.10705876988683759,0,Low
97.95,17188,0,0.12258345567413921,0.12258345567413921,0,Low
30.95,5700,0,0.06759768355487855,0.06759768355487855,0,Low
117.0,15971,0,0.12016985850201829,0.12016985850201829,0,Low
59.0,7664,0,0.15487244213515639,0.15487244213515639,0,Low
108.5,7919,0,0.05593037591862884,0.05593037591862884,0,Low
335.0,10616,0,0.248863608575253,0.248863608575253,0,Low
44.0,7676,0,0.0953863253281291,0.0953863253281291,0,Low
250.0,6211,0,0.24935565866224876,0.24935565866224876,0,Low
35.95,12581,0,0.11895796993777781,0.11895796993777781,0,Low
60.95,7969,0,0.1591270800631767,0.1591270800631767,0,Low
50.0,6747,0,0.15145052771456283,0.0908703166287377,0,Low
59.0,1262,0,0.0811416609848838,0.0811416609848838,0,Low
226.0,2884,0,0.21870753949505137,0.21870753949505137,0,Low
75.0,9645,0,0.15495889028130108,0.15495889028130108,0,Low
572.52,10616,0,0.24898451433483276,0.24898451433483276,0,Low
226.0,9500,0,0.21357726113201064,0.21357726113201064,0,Low
107.95,12087,0,0.10138740316438026,0.10138740316438026,0,Low
47.95,10960,0,0.05702127575507438,0.05702127575507438,0,Low
107.0,6933,0,0.0828202377999352,0.0828202377999352,0,Low
59.0,3343,0,0.11670961668140391,0.11670961668140391,0,Low
39.0,10057,0,0.09187120989010902,0.09187120989010902,0,Low
117.0,11207,0,0.14332489039828217,0.14332489039828217,0,Low
226.0,2377,0,0.16704503448830788,0.16704503448830788,0,Low
226.0,16075,0,0.24686401887363302,0.24686401887363302,0,Low
75.0,10023,0,0.10625599842320259,0.10625599842320259,0,Low
100.0,13815,0,0.09960558141504315,0.09960558141504315,0,Low
50.0,2039,0,0.12303800301663331,0.12303800301663331,0,Low
107.95,7919,0,0.05341976407309024,0.05341976407309024,0,Low
184.0,16876,0,0.2147632229587671,0.2147632229587671,0,Low
250.0,1675,0,0.2660132486511899,0.2660132486511899,0,Low
29.5,12260,0,0.09080214322109065,0.09080214322109065,0,Low
112.99,12883,0,0.13976401023699636,0.13976401023699636,0,Low
97.0,10925,0,0.15155172572559214,0.15155172572559214,0,Low
509.99,15106,0,0.19951005470591682,0.19951005470591682,0,Low
26.95,8701,0,0.10910191000606022,0.10910191000606022,0,Low
82.95,7307,0,0.13606732691094303,0.13606732691094303,0,Low
42.5,6530,0,0.06040679728202389,0.06040679728202389,0,Low
59.0,1490,0,0.15991726631362774,0.15991726631362774,0,Low
29.0,10349,0,0.056292749631013814,0.056292749631013814,0,Low
65.63,14290,0,0.12124958497309307,0.12124958497309307,0,Low
39.0,2377,0,0.05659970108981296,0.05659970108981296,0,Low
108.5,9500,0,0.16554843316677512,0.16554843316677512,0,Low
100.0,10616,0,0.1743112072982183,0.1743112072982183,0,Low
226.0,18132,0,0.17131713627955913,0.17131713627955913,0,Low
35.95,2803,0,0.06464541038964021,0.06464541038964021,0,Low
57.95,12382,0,0.10483309770170333,0.10483309770170333,0,Low
50.0,15627,1,0.1763996358374789,0.1763996358374789,0,Low
100.0,16326,0,0.11856483156345425,0.11856483156345425,0,Low
57.95,12544,0,0.10851668555145409,0.10851668555145409,0,Low
87.95,14259,0,0.13299103658192943,0.13299103658192943,0,Low
58.95,18018,0,0.047564993789604326,0.047564993789604326,0,Low
100.0,16132,0,0.11542970783354749,0.11542970783354749,0,Low
59.0,8528,0,0.10818963817530451,0.10818963817530451,0,Low
107.95,16435,0,0.10914760988717896,0.10914760988717896,0,Low
105.0,15775,0,0.01418082020733279,0.01418082020733279,0,Low
39.0,13307,0,0.05533593305598795,0.05533593305598795,0,Low
49.0,1342,0,0.12775631334634205,0.12775631334634205,0,Low
44.0,11207,0,0.14297788585954815,0.14297788585954815,0,Low
3088.0,17480,0,0.2431437513118841,0.2431437513118841,0,Low
117.0,7482,0,0.14658082587704094,0.14658082587704094,0,Low
30.95,8320,0,0.06743840640731796,0.06743840640731796,0,Low
150.0,8340,0,0.28877416546642687,0.28877416546642687,0,Low
151.0,14410,0,0.17612489455743044,0.17612489455743044,0,Low
59.0,2884,0,0.1229398292242369,0.1229398292242369,0,Low
370.53,17035,0,0.18957117252162892,0.18957117252162892,0,Low
54.5,12469,0,0.07452226702307438,0.07452226702307438,0,Low
20.0,8049,0,0.08658798141790608,0.08658798141790608,0,Low
335.0,12494,0,0.24321340457406002,0.145928042744436,0,Low
72.95,12544,0,0.16177728303365718,0.16177728303365718,0,Low
29.5,2377,0,0.06449510016230571,0.06449510016230571,0,Low
75.0,10616,0,0.2223243683690788,0.2223243683690788,0,Low
29.0,6053,0,0.11535527868166709,0.11535527868166709,0,Low
50.0,18246,0,0.09116023262552433,0.09116023262552433,0,Low
34.95,5700,1,0.10328298653932935,0.10328298653932935,0,Low
100.0,6079,0,0.15530058514782097,0.09318035108869258,0,Low
117.0,8432,0,0.15824760326969092,0.15824760326969092,0,Low
194.95,11815,0,0.10313531282466874,0.10313531282466874,0,Low
39.0,14290,0,0.08786512731762124,0.08786512731762124,0,Low
50.0,9043,0,0.10376083277467335,0.10376083277467335,0,Low
55.95,5700,0,0.07263966142252182,0.07263966142252182,0,Low
87.0,16682,1,0.23517918795542211,0.23517918795542211,0,Low
43.95,3277,0,0.07289414527433528,0.07289414527433528,0,Low
875.0,2259,0,0.20073984724895472,0.20073984724895472,0,Low
30.95,11162,0,0.1176815992761719,0.1176815992761719,0,Low
59.0,17400,0,0.1333441090932724,0.1333441090932724,0,Low
150.0,6344,0,0.35286667585325093,0.35286667585325093,0,Low
50.0,6019,0,0.10738933670851139,0.10738933670851139,0,Low
49.0,4663,0,0.08563786465191826,0.08563786465191826,0,Low
40.95,14502,0,0.06102952559703016,0.06102952559703016,0,Low
150.0,9338,0,0.27104532167557166,0.27104532167557166,0,Low
167.0,3605,0,0.22496797747487526,0.22496797747487526,0,Low
57.95,7919,0,0.052158752321583055,0.052158752321583055,0,Low
29.0,17482,0,0.07086324625500837,0.07086324625500837,0,Low
59.0,9175,0,0.09312035279520164,0.09312035279520164,0,Low
175.0,13697,0,0.2540042682003214,0.15240256092019283,0,Low
36.95,9249,0,0.09658681683673426,0.09658681683673426,0,Low
335.0,1022,0,0.26264301550312685,0.21472866644473323,0,Low
233.95,7664,0,0.22751191446425423,0.22751191446425423,0,Low
100.0,6019,0,0.18504425940272615,0.18504425940272615,0,Low
47.95,16560,0,0.06399418532906365,0.06399418532906365,0,Low
424.95,13136,0,0.2522118678402672,0.2522118678402672,0,Low
226.0,8901,0,0.24045546039420165,0.14427327623652098,0,Low
374.95,10616,0,0.29120774289694557,0.29120774289694557,0,Low
20.0,15111,0,0.08838790185287054,0.08838790185287054,0,Low
54.5,9445,0,0.12332658063420635,0.12332658063420635,0,Low
47.0,9002,0,0.10240046758802931,0.10240046758802931,0,Low
213.0,16132,0,0.12331729708086231,0.12331729708086231,0,Low
213.0,7919,1,0.1656576198365172,0.1656576198365172,0,Low
59.0,16560,0,0.060615217520112105,0.060615217520112105,0,Low
47.95,10859,0,0.06082131871231188,0.06082131871231188,0,Low
76.95,9500,0,0.18521247821114614,0.18521247821114614,0,Low
150.0,14774,0,0.24065701996200553,0.24065701996200553,0,Low
117.0,17442,0,0.12896161226343733,0.12896161226343733,0,Low
189.95,7826,0,0.21406599643761023,0.21406599643761023,0,Low
30.95,14182,0,0.03958332487040792,0.03958332487040792,0,Low
67.0,13249,0,0.0812173830360466,0.0812173830360466,0,Low
361.95,15597,0,0.3343237746463197,0.3343237746463197,1,Low
48.95,12839,0,0.1306246286879151,0.1306246286879151,0,Low
209.95,7919,0,0.11602366857478075,0.11602366857478075,0,Low
107.95,4806,0,0.10922118013981802,0.10922118013981802,0,Low
113.0,12695,0,0.14887134430479387,0.14887134430479387,0,Low
25.95,17188,0,0.06951283820455323,0.06951283820455323,0,Low
209.95,15497,0,0.1684451577461528,0.1684451577461528,0,Low
44.0,12544,0,0.15580802507868008,0.15580802507868008,0,Low
59.0,9500,0,0.18639451492884596,0.18639451492884596,0,Low
97.0,9480,0,0.13767043190662626,0.13767043190662626,0,Low
100.0,1284,0,0.15255438363952772,0.15255438363952772,0,Low
260.0,8347,0,0.174905679809314,0.174905679809314,0,Low
20.0,13780,0,0.14277374720921554,0.14277374720921554,0,Low
200.0,16070,0,0.11213517798276908,0.11213517798276908,0,Low
92.0,11487,0,0.11873465023149621,0.07124079013889772,0,Low
77.0,3821,0,0.12486587098781604,0.12486587098781604,0,Low
34.0,12839,0,0.13356121580046615,0.13356121580046615,0,Low
809.95,3278,0,0.27531574369835465,0.27531574369835465,0,Low
34.0,11035,0,0.09826543026508253,0.05895925815904951,0,Low
25.0,10019,0,0.04015839287162784,0.04015839287162784,0,Low
35.95,18132,0,0.058228341246664456,0.058228341246664456,0,Low
269.95,6832,0,0.2075399980640727,0.2075399980640727,0,Low
117.0,1804,0,0.10399110976494161,0.10399110976494161,0,Low
200.0,12695,0,0.2145842547971845,0.2145842547971845,0,Low
57.95,5734,0,0.11097707337420193,0.11097707337420193,0,Low
47.95,12932,0,0.12828953557147735,0.12828953557147735,0,Low
67.95,7337,0,0.0824841652736591,0.0824841652736591,0,Low
554.0,11781,0,0.2592818526558732,0.2592818526558732,0,Low
58.95,1893,0,0.08979899601459884,0.08979899601459884,0,Low
35.0,17577,0,0.09522835364991833,0.09522835364991833,0,Low
527.0,14858,0,0.2421732395079349,0.2421732395079349,0,Low
30.95,12577,0,0.05234823770882087,0.05234823770882087,0,Low
35.95,13249,0,0.0809863733958884,0.0809863733958884,0,Low
59.0,10267,0,0.07089150651314494,0.07089150651314494,0,Low
300.0,7164,0,0.20404624430763238,0.20404624430763238,0,Low
57.95,7508,0,0.08889587567883445,0.08889587567883445,0,Low
29.0,16163,0,0.09606316914799998,0.09606316914799998,0,Low
209.95,3621,0,0.2204217663643214,0.2204217663643214,0,Low
82.95,6170,0,0.14114921935790609,0.14114921935790609,0,Low
150.0,10894,0,0.27089494588231783,0.27089494588231783,0,Low
25.0,15066,0,0.16864484355808745,0.16864484355808745,0,Low
44.5,17131,0,0.07911571140635969,0.07911571140635969,0,Low
206.0,18018,0,0.17392044086276046,0.17392044086276046,0,Low
59.95,10989,0,0.07678276133644568,0.07678276133644568,0,Low
130.0,5938,0,0.20628823912971103,0.20628823912971103,0,Low
41.0,14858,0,0.09562792676746977,0.09562792676746977,0,Low
67.95,12695,0,0.1418415268701265,0.1418415268701265,0,Low
24.0,16560,0,0.05414447125061403,0.05414447125061403,0,Low
209.95,13249,0,0.14944822232183166,0.14944822232183166,0,Low
384.95,8830,0,0.23769424762597502,0.23769424762597502,0,Low
97.0,5033,0,0.18430224205153148,0.18430224205153148,0,Low
152.163,4504,1,0.5054788929163507,0.5054788929163507,0,Medium
35.95,10565,0,0.061167463283562554,0.061167463283562554,0,Low
59.0,9500,0,0.18639451492884596,0.18639451492884596,0,Low
25.95,14426,0,0.12458480073142197,0.12458480073142197,0,Low
226.0,15411,0,0.18417669003484055,0.18417669003484055,0,Low
171.0,12932,0,0.1838646011992883,0.1838646011992883,0,Low
26.97,3484,0,0.058476292593918594,0.058476292593918594,0,Low
117.0,3821,0,0.09536331808278735,0.09536331808278735,0,Low
425.0,17188,0,0.3025417264345063,0.3025417264345063,0,Low
59.0,18132,0,0.07031551051780403,0.07031551051780403,0,Low
159.95,12695,0,0.18545569289001856,0.18545569289001856,0,Low
160.5,2803,0,0.1671193463159665,0.1671193463159665,0,Low
107.95,10960,0,0.06284653619675998,0.06284653619675998,0,Low
335.0,10112,0,0.16446805054643945,0.16446805054643945,0,Low
59.0,17188,0,0.11969420447943241,0.11969420447943241,0,Low
107.95,2455,0,0.142700137319824,0.142700137319824,0,Low
160.5,12932,0,0.16921697318430404,0.16921697318430404,0,Low
97.0,7815,0,0.10456545915594971,0.10456545915594971,0,Low
107.95,2803,1,0.11728631150198092,0.11728631150198092,0,Low
59.0,7919,0,0.059030441962819785,0.059030441962819785,0,Low
226.0,12932,0,0.18809294063063697,0.18809294063063697,0,Low
49.0,8556,0,0.10719723547246227,0.10719723547246227,0,Low
49.0,12469,0,0.0781080331766843,0.0781080331766843,0,Low
50.0,7621,0,0.10286757281641107,0.06172054368984664,0,Low
117.0,17345,0,0.13615679670655387,0.13615679670655387,0,Low
49.0,6170,0,0.12583027829729101,0.12583027829729101,0,Low
48.97,6542,0,0.10885451032085419,0.10885451032085419,0,Low
97.0,12695,0,0.1366676792266264,0.1366676792266264,0,Low
36.95,17188,0,0.10128436711133292,0.10128436711133292,0,Low
49.0,1214,0,0.13906352496432264,0.13906352496432264,0,Low
29.0,7919,0,0.06562644934808708,0.06562644934808708,0,Low
